StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Screen_Browser,Screen_Version,Screen_Operating System,Screen_Resolution,Display,Display2,Inst1a_1,Inst1c,Look1_2GraphsFill1_1,Look1_2GraphsFill1_2,Look1_2GraphsFill2_1,Look1_2GraphsFill2_2,Look1_2GraphsFill3_1,Look1_2GraphsFill3_2,Look1_2GraphsFill4_1,Look1_2GraphsFill4_2,Look1_2GraphsFill5_1,Look1_2GraphsFill5_2,Look1_2GraphsFill6_1,Look1_2GraphsFill6_2,Look1_2GraphsFill7_1,Look1_2GraphsFill7_2,Look1_2GraphsFill8_1,Look1_2GraphsFill8_2,Look1_2GraphsFill9_1,Look1_2GraphsFill9_2,Look1_2GraphsFill10_1,Look1_2GraphsFill10_2,Look1_2GraphsFill11_1,Look1_2GraphsFill11_2,Look1_2GraphsFill12_1,Look1_2GraphsFill12_2,Look1_2GraphsFill13_1,Look1_2GraphsFill13_2,Look1_2GraphsFill14_1,Look1_2GraphsFill14_2,Look1_2GraphsFill15_1,Look1_2GraphsFill15_2,Look1_2GraphsFill16_1,Look1_2GraphsFill16_2,Look1_2GraphsFill17_1,Look1_2GraphsFill17_2,Look1_2GraphsFill18_1,Look1_2GraphsFill18_2,Look1_2GraphsFill19_1,Look1_2GraphsFill19_2,Look1_2GraphsFill20_1,Look1_2GraphsFill20_2,Look1_6GraphsFill1_1,Look1_6GraphsFill1_2,Look1_6GraphsFill2_1,Look1_6GraphsFill2_2,Look1_6GraphsFill3_1,Look1_6GraphsFill3_2,Look1_6GraphsFill4_1,Look1_6GraphsFill4_2,Look1_6GraphsFill5_1,Look1_6GraphsFill5_2,Look1_6GraphsFill6_1,Look1_6GraphsFill6_2,Look1_6GraphsFill7_1,Look1_6GraphsFill7_2,Look1_6GraphsFill8_1,Look1_6GraphsFill8_2,Look1_6GraphsFill9_1,Look1_6GraphsFill9_2,Look1_6GraphsFill10_1,Look1_6GraphsFill10_2,Look1_6GraphsFill11_1,Look1_6GraphsFill11_2,Look1_6GraphsFill12_1,Look1_6GraphsFill12_2,Look1_6GraphsFill13_1,Look1_6GraphsFill13_2,Look1_6GraphsFill14_1,Look1_6GraphsFill14_2,Look1_6GraphsFill15_1,Look1_6GraphsFill15_2,Look1_6GraphsFill16_1,Look1_6GraphsFill16_2,Look1_6GraphsFill17_1,Look1_6GraphsFill17_2,Look1_6GraphsFill18_1,Look1_6GraphsFill18_2,Look1_6GraphsFill19_1,Look1_6GraphsFill19_2,Look1_6GraphsFill20_1,Look1_6GraphsFill20_2,Look1_10GraphsFill1_1,Look1_10GraphsFill1_2,Look1_10GraphsFill2_1,Look1_10GraphsFill2_2,Look1_10GraphsFill3_1,Look1_10GraphsFill3_2,Look1_10GraphsFill4_1,Look1_10GraphsFill4_2,Look1_10GraphsFill5_1,Look1_10GraphsFill5_2,Look1_10GraphsFill6_1,Look1_10GraphsFill6_2,Look1_10GraphsFill7_1,Look1_10GraphsFill7_2,Look1_10GraphsFill8_1,Look1_10GraphsFill8_2,Look1_10GraphsFill9_1,Look1_10GraphsFill9_2,Look1_10GraphsFill10_1,Look1_10GraphsFill10_2,Look1_10GraphsFill11_1,Look1_10GraphsFill11_2,Look1_10GraphsFill12_1,Look1_10GraphsFill12_2,Look1_10GraphsFill13_1,Look1_10GraphsFill13_2,Look1_10GraphsFill14_1,Look1_10GraphsFill14_2,Look1_10GraphsFill15_1,Look1_10GraphsFill15_2,Look1_10GraphsFill16_1,Look1_10GraphsFill16_2,Look1_10GraphsFill17_1,Look1_10GraphsFill17_2,Look1_10GraphsFill18_1,Look1_10GraphsFill18_2,Look1_10GraphsFill19_1,Look1_10GraphsFill19_2,Look1_10GraphsFill20_1,Look1_10GraphsFill20_2,Look1_14GraphsFill1_1,Look1_14GraphsFill1_2,Look1_14GraphsFill2_1,Look1_14GraphsFill2_2,Look1_14GraphsFill3_1,Look1_14GraphsFill3_2,Look1_14GraphsFill4_1,Look1_14GraphsFill4_2,Look1_14GraphsFill5_1,Look1_14GraphsFill5_2,Look1_14GraphsFill6_1,Look1_14GraphsFill6_2,Look1_14GraphsFill7_1,Look1_14GraphsFill7_2,Look1_14GraphsFill8_1,Look1_14GraphsFill8_2,Look1_14GraphsFill9_1,Look1_14GraphsFill9_2,Look1_14GraphsFill10_1,Look1_14GraphsFill10_2,Look1_14GraphsFill11_1,Look1_14GraphsFill11_2,Look1_14GraphsFill12_1,Look1_14GraphsFill12_2,Look1_14GraphsFill13_1,Look1_14GraphsFill13_2,Look1_14GraphsFill14_1,Look1_14GraphsFill14_2,Look1_14GraphsFill15_1,Look1_14GraphsFill15_2,Look1_14GraphsFill16_1,Look1_14GraphsFill16_2,Look1_14GraphsFill17_1,Look1_14GraphsFill17_2,Look1_14GraphsFill18_1,Look1_14GraphsFill18_2,Look1_14GraphsFill19_1,Look1_14GraphsFill19_2,Look1_14GraphsFill20_1,Look1_14GraphsFill20_2,Look1_18GraphsFill1_1,Look1_18GraphsFill1_2,Look1_18GraphsFill2_1,Look1_18GraphsFill2_2,Look1_18GraphsFill3_1,Look1_18GraphsFill3_2,Look1_18GraphsFill4_1,Look1_18GraphsFill4_2,Look1_18GraphsFill5_1,Look1_18GraphsFill5_2,Look1_18GraphsFill6_1,Look1_18GraphsFill6_2,Look1_18GraphsFill7_1,Look1_18GraphsFill7_2,Look1_18GraphsFill8_1,Look1_18GraphsFill8_2,Look1_18GraphsFill9_1,Look1_18GraphsFill9_2,Look1_18GraphsFill10_1,Look1_18GraphsFill10_2,Look1_18GraphsFill11_1,Look1_18GraphsFill11_2,Look1_18GraphsFill12_1,Look1_18GraphsFill12_2,Look1_18GraphsFill13_1,Look1_18GraphsFill13_2,Look1_18GraphsFill14_1,Look1_18GraphsFill14_2,Look1_18GraphsFill15_1,Look1_18GraphsFill15_2,Look1_18GraphsFill16_1,Look1_18GraphsFill16_2,Look1_18GraphsFill17_1,Look1_18GraphsFill17_2,Look1_18GraphsFill18_1,Look1_18GraphsFill18_2,Look1_18GraphsFill19_1,Look1_18GraphsFill19_2,Look1_18GraphsFill20_1,Look1_18GraphsFill20_2,Look1_22GraphsFill1_1,Look1_22GraphsFill1_2,Look1_22GraphsFill2_1,Look1_22GraphsFill2_2,Look1_22GraphsFill3_1,Look1_22GraphsFill3_2,Look1_22GraphsFill4_1,Look1_22GraphsFill4_2,Look1_22GraphsFill5_1,Look1_22GraphsFill5_2,Look1_22GraphsFill6_1,Look1_22GraphsFill6_2,Look1_22GraphsFill7_1,Look1_22GraphsFill7_2,Look1_22GraphsFill8_1,Look1_22GraphsFill8_2,Look1_22GraphsFill9_1,Look1_22GraphsFill9_2,Look1_22GraphsFill10_1,Look1_22GraphsFill10_2,Look1_22GraphsFill11_1,Look1_22GraphsFill11_2,Look1_22GraphsFill12_1,Look1_22GraphsFill12_2,Look1_22GraphsFill13_1,Look1_22GraphsFill13_2,Look1_22GraphsFill14_1,Look1_22GraphsFill14_2,Look1_22GraphsFill15_1,Look1_22GraphsFill15_2,Look1_22GraphsFill16_1,Look1_22GraphsFill16_2,Look1_22GraphsFill17_1,Look1_22GraphsFill17_2,Look1_22GraphsFill18_1,Look1_22GraphsFill18_2,Look1_22GraphsFill19_1,Look1_22GraphsFill19_2,Look1_22GraphsFill20_1,Look1_22GraphsFill20_2,Look1_26GraphsFill1_1,Look1_26GraphsFill1_2,Look1_26GraphsFill2_1,Look1_26GraphsFill2_2,Look1_26GraphsFill3_1,Look1_26GraphsFill3_2,Look1_26GraphsFill4_1,Look1_26GraphsFill4_2,Look1_26GraphsFill5_1,Look1_26GraphsFill5_2,Look1_26GraphsFill6 _1,Look1_26GraphsFill6 _2,Look1_26GraphsFill7_1,Look1_26GraphsFill7_2,Look1_26GraphsFill8_1,Look1_26GraphsFill8_2,Look1_26GraphsFill9 _1,Look1_26GraphsFill9 _2,Look1_26GraphsFill10_1,Look1_26GraphsFill10_2,Look1_26GraphsFill11_1,Look1_26GraphsFill11_2,Look1_26GraphsFill12_1,Look1_26GraphsFill12_2,Look1_26GraphsFill13_1,Look1_26GraphsFill13_2,Look1_26GraphsFill14_1,Look1_26GraphsFill14_2,Look1_26GraphsFill15_1,Look1_26GraphsFill15_2,Look1_26GraphsFill16_1,Look1_26GraphsFill16_2,Look1_26GraphsFill17_1,Look1_26GraphsFill17_2,Look1_26GraphsFill18_1,Look1_26GraphsFill18_2,Look1_26GraphsFill19_1,Look1_26GraphsFill19_2,Look1_26GraphsFill20_1,Look1_26GraphsFill20_2,Look1_30GraphsFill1_1,Look1_30GraphsFill1_2,Look1_30GraphsFill2_1,Look1_30GraphsFill2_2,Look1_30GraphsFill3_1,Look1_30GraphsFill3_2,Look1_30GraphsFill4_1,Look1_30GraphsFill4_2,Look1_30GraphsFill5_1,Look1_30GraphsFill5_2,Look1_30GraphsFill6_1,Look1_30GraphsFill6_2,Look1_30GraphsFill7_1,Look1_30GraphsFill7_2,Look1_30GraphsFill8_1,Look1_30GraphsFill8_2,Look1_30GraphsFill9_1,Look1_30GraphsFill9_2,Look1_30GraphsFill10_1,Look1_30GraphsFill10_2,Look1_30GraphsFill11_1,Look1_30GraphsFill11_2,Look1_30GraphsFill12_1,Look1_30GraphsFill12_2,Look1_30GraphsFill13_1,Look1_30GraphsFill13_2,Look1_30GraphsFill14_1,Look1_30GraphsFill14_2,Look1_30GraphsFill15_1,Look1_30GraphsFill15_2,Look1_30GraphsFill16_1,Look1_30GraphsFill16_2,Look1_30GraphsFill17_1,Look1_30GraphsFill17_2,Look1_30GraphsFill18_1,Look1_30GraphsFill18_2,Look1_30GraphsFill19_1,Look1_30GraphsFill19_2,Look1_30GraphsFill20_1,Look1_30GraphsFill20_2,Look1_34GraphsFill1_1,Look1_34GraphsFill1_2,Look1_34GraphsFill2_1,Look1_34GraphsFill2_2,Look1_34GraphsFill3_1,Look1_34GraphsFill3_2,Look1_34GraphsFill4_1,Look1_34GraphsFill4_2,Look1_34GraphsFill5_1,Look1_34GraphsFill5_2,Look1_34GraphsFill6_1,Look1_34GraphsFill6_2,Look1_34GraphsFill7_1,Look1_34GraphsFill7_2,Look1_34GraphsFill8_1,Look1_34GraphsFill8_2,Look1_34GraphsFill9_1,Look1_34GraphsFill9_2,Look1_34GraphsFill10_1,Look1_34GraphsFill10_2,Look1_34GraphsFill11_1,Look1_34GraphsFill11_2,Look1_34GraphsFill12_1,Look1_34GraphsFill12_2,Look1_34GraphsFill13_1,Look1_34GraphsFill13_2,Look1_34GraphsFill14_1,Look1_34GraphsFill14_2,Look1_34GraphsFill15_1,Look1_34GraphsFill15_2,Look1_34GraphsFill16_1,Look1_34GraphsFill16_2,Look1_34GraphsFill17_1,Look1_34GraphsFill17_2,Look1_34GraphsFill18_1,Look1_34GraphsFill18_2,Look1_34GraphsFill19_1,Look1_34GraphsFill19_2,Look1_34GraphsFill20_1,Look1_34GraphsFill20_2,Look1_38GraphsFill1_1,Look1_38GraphsFill1_2,Look1_38GraphsFill2_1,Look1_38GraphsFill2_2,Look1_38GraphsFill3_1,Look1_38GraphsFill3_2,Look1_38GraphsFill4_1,Look1_38GraphsFill4_2,Look1_38GraphsFill5 _1,Look1_38GraphsFill5 _2,Look1_38GraphsFill6_1,Look1_38GraphsFill6_2,Look1_38GraphsFill7 _1,Look1_38GraphsFill7 _2,Look1_38GraphsFill8_1,Look1_38GraphsFill8_2,Look1_38GraphsFill9_1,Look1_38GraphsFill9_2,Look1_38GraphsFill10_1,Look1_38GraphsFill10_2,Look1_38GraphsFill11_1,Look1_38GraphsFill11_2,Look1_38GraphsFill12_1,Look1_38GraphsFill12_2,Look1_38GraphsFill13_1,Look1_38GraphsFill13_2,Look1_38GraphsFill14_1,Look1_38GraphsFill14_2,Look1_38GraphsFill15_1,Look1_38GraphsFill15_2,Look1_38GraphsFill16_1,Look1_38GraphsFill16_2,Look1_38GraphsFill17_1,Look1_38GraphsFill17_2,Look1_38GraphsFill18_1,Look1_38GraphsFill18_2,Look1_38GraphsFill19_1,Look1_38GraphsFill19_2,Look1_38GraphsFill20_1,Look1_38GraphsFill20_2,Look1_42GraphsFill1_1,Look1_42GraphsFill1_2,Look1_42GraphsFill2 _1,Look1_42GraphsFill2 _2,Look1_42GraphsFill3 _1,Look1_42GraphsFill3 _2,Look1_42GraphsFill4_1,Look1_42GraphsFill4_2,Look1_42GraphsFill5_1,Look1_42GraphsFill5_2,Look1_42GraphsFill6_1,Look1_42GraphsFill6_2,Look1_42GraphsFill7_1,Look1_42GraphsFill7_2,Look1_42GraphsFill8_1,Look1_42GraphsFill8_2,Look1_42GraphsFill9_1,Look1_42GraphsFill9_2,Look1_42GraphsFill10_1,Look1_42GraphsFill10_2,Look1_42GraphsFill11_1,Look1_42GraphsFill11_2,Look1_42GraphsFill12_1,Look1_42GraphsFill12_2,Look1_42GraphsFill13_1,Look1_42GraphsFill13_2,Look1_42GraphsFill14_1,Look1_42GraphsFill14_2,Look1_42GraphsFill15_1,Look1_42GraphsFill15_2,Look1_42GraphsFill16_1,Look1_42GraphsFill16_2,Look1_42GraphsFill17_1,Look1_42GraphsFill17_2,Look1_42GraphsFill18_1,Look1_42GraphsFill18_2,Look1_42GraphsFill19_1,Look1_42GraphsFill19_2,Look1_42GraphsFill20_1,Look1_42GraphsFill20_2,Look1_46GraphsFill1_1,Look1_46GraphsFill1_2,Look1_46GraphsFill2_1,Look1_46GraphsFill2_2,Look1_46GraphsFill3_1,Look1_46GraphsFill3_2,Look1_46GraphsFill4_1,Look1_46GraphsFill4_2,Look1_46GraphsFill5 _1,Look1_46GraphsFill5 _2,Look1_46GraphsFill6_1,Look1_46GraphsFill6_2,Look1_46GraphsFill7_1,Look1_46GraphsFill7_2,Look1_46GraphsFill8_1,Look1_46GraphsFill8_2,Look1_46GraphsFill9_1,Look1_46GraphsFill9_2,Look1_46GraphsFill10_1,Look1_46GraphsFill10_2,Look1_46GraphsFill11_1,Look1_46GraphsFill11_2,Look1_46GraphsFill12_1,Look1_46GraphsFill12_2,Look1_46GraphsFill13_1,Look1_46GraphsFill13_2,Look1_46GraphsFill14_1,Look1_46GraphsFill14_2,Look1_46GraphsFill15_1,Look1_46GraphsFill15_2,Look1_46GraphsFill16_1,Look1_46GraphsFill16_2,Look1_46GraphsFill17_1,Look1_46GraphsFill17_2,Look1_46GraphsFill18_1,Look1_46GraphsFill18_2,Look1_46GraphsFill19_1,Look1_46GraphsFill19_2,Look1_46GraphsFill20_1,Look1_46GraphsFill20_2,Look1_50GraphsFill1_1,Look1_50GraphsFill1_2,Look1_50GraphsFill2_1,Look1_50GraphsFill2_2,Look1_50GraphsFill3_1,Look1_50GraphsFill3_2,Look1_50GraphsFill4_1,Look1_50GraphsFill4_2,Look1_50GraphsFill5_1,Look1_50GraphsFill5_2,Look1_50GraphsFill6_1,Look1_50GraphsFill6_2,Look1_50GraphsFill7_1,Look1_50GraphsFill7_2,Look1_50GraphsFill8_1,Look1_50GraphsFill8_2,Look1_50GraphsFill9_1,Look1_50GraphsFill9_2,Look1_50GraphsFill10_1,Look1_50GraphsFill10_2,Look1_50GraphsFill11_1,Look1_50GraphsFill11_2,Look1_50GraphsFill12_1,Look1_50GraphsFill12_2,Look1_50GraphsFill13_1,Look1_50GraphsFill13_2,Look1_50GraphsFill14_1,Look1_50GraphsFill14_2,Look1_50GraphsFill15_1,Look1_50GraphsFill15_2,Look1_50GraphsFill16_1,Look1_50GraphsFill16_2,Look1_50GraphsFill17_1,Look1_50GraphsFill17_2,Look1_50GraphsFill18_1,Look1_50GraphsFill18_2,Look1_50GraphsFill19_1,Look1_50GraphsFill19_2,Look1_50GraphsFill20_1,Look1_50GraphsFill20_2,Look1_54GraphsFill1_1,Look1_54GraphsFill1_2,Look1_54GraphsFill2_1,Look1_54GraphsFill2_2,Look1_54GraphsFill3_1,Look1_54GraphsFill3_2,Look1_54GraphsFill4_1,Look1_54GraphsFill4_2,Look1_54GraphsFill5_1,Look1_54GraphsFill5_2,Look1_54GraphsFill6_1,Look1_54GraphsFill6_2,Look1_54GraphsFill7_1,Look1_54GraphsFill7_2,Look1_54GraphsFill8_1,Look1_54GraphsFill8_2,Look1_54GraphsFill9_1,Look1_54GraphsFill9_2,Look1_54GraphsFill10_1,Look1_54GraphsFill10_2,Look1_54GraphsFill11_1,Look1_54GraphsFill11_2,Look1_54GraphsFill12_1,Look1_54GraphsFill12_2,Look1_54GraphsFill13_1,Look1_54GraphsFill13_2,Look1_54GraphsFill14_1,Look1_54GraphsFill14_2,Look1_54GraphsFill15_1,Look1_54GraphsFill15_2,Look1_54GraphsFill16_1,Look1_54GraphsFill16_2,Look1_54GraphsFill17_1,Look1_54GraphsFill17_2,Look1_54GraphsFill18_1,Look1_54GraphsFill18_2,Look1_54GraphsFill19_1,Look1_54GraphsFill19_2,Look1_54GraphsFill20_1,Look1_54GraphsFill20_2,Look1_58GraphsFill1_1,Look1_58GraphsFill1_2,Look1_58GraphsFill2_1,Look1_58GraphsFill2_2,Look1_58GraphsFill3_1,Look1_58GraphsFill3_2,Look1_58GraphsFill4_1,Look1_58GraphsFill4_2,Look1_58GraphsFill5_1,Look1_58GraphsFill5_2,Look1_58GraphsFill6_1,Look1_58GraphsFill6_2,Look1_58GraphsFill7_1,Look1_58GraphsFill7_2,Look1_58GraphsFill8_1,Look1_58GraphsFill8_2,Look1_58GraphsFill9_1,Look1_58GraphsFill9_2,Look1_58GraphsFill10_1,Look1_58GraphsFill10_2,Look1_58GraphsFill11_1,Look1_58GraphsFill11_2,Look1_58GraphsFill12_1,Look1_58GraphsFill12_2,Look1_58GraphsFill13_1,Look1_58GraphsFill13_2,Look1_58GraphsFill14_1,Look1_58GraphsFill14_2,Look1_58GraphsFill15_1,Look1_58GraphsFill15_2,Look1_58GraphsFill16_1,Look1_58GraphsFill16_2,Look1_58GraphsFill17_1,Look1_58GraphsFill17_2,Look1_58GraphsFill18_1,Look1_58GraphsFill18_2,Look1_58GraphsFill19_1,Look1_58GraphsFill19_2,Look1_58GraphsFill20_1,Look1_58GraphsFill20_2,Look1_62GraphsFill1_1,Look1_62GraphsFill1_2,Look1_62GraphsFill2_1,Look1_62GraphsFill2_2,Look1_62GraphsFill3_1,Look1_62GraphsFill3_2,Look1_62GraphsFill4_1,Look1_62GraphsFill4_2,Look1_62GraphsFill5_1,Look1_62GraphsFill5_2,Look1_62GraphsFill6_1,Look1_62GraphsFill6_2,Look1_62GraphsFill7_1,Look1_62GraphsFill7_2,Look1_62GraphsFill8_1,Look1_62GraphsFill8_2,Look1_62GraphsFill9_1,Look1_62GraphsFill9_2,Look1_62GraphsFill10_1,Look1_62GraphsFill10_2,Look1_62GraphsFill11_1,Look1_62GraphsFill11_2,Look1_62GraphsFill12_1,Look1_62GraphsFill12_2,Look1_62GraphsFill13_1,Look1_62GraphsFill13_2,Look1_62GraphsFill14_1,Look1_62GraphsFill14_2,Look1_62GraphsFill14_3,Look1_62GraphsFill15_1,Look1_62GraphsFill15_2,Look1_62GraphsFill16_1,Look1_62GraphsFill16_2,Look1_62GraphsFill17_1,Look1_62GraphsFill17_2,Look1_62GraphsFill18_1,Look1_62GraphsFill18_2,Look1_62GraphsFill19_1,Look1_62GraphsFill19_2,Look1_62GraphsFill20_1,Look1_62GraphsFill20_2,Look1_66GraphsFill1_1,Look1_66GraphsFill1_2,Look1_66GraphsFill2_1,Look1_66GraphsFill2_2,Look1_66GraphsFill3_1,Look1_66GraphsFill3_2,Look1_66GraphsFill4_1,Look1_66GraphsFill4_2,Look1_66GraphsFill5_1,Look1_66GraphsFill5_2,Look1_66GraphsFill6_1,Look1_66GraphsFill6_2,Look1_66GraphsFill7_1,Look1_66GraphsFill7_2,Look1_66GraphsFill8_1,Look1_66GraphsFill8_2,Look1_66GraphsFill9 _1,Look1_66GraphsFill9 _2,Look1_66GraphsFill10_1,Look1_66GraphsFill10_2,Look1_66GraphsFill11_1,Look1_66GraphsFill11_2,Look1_66GraphsFill12_1,Look1_66GraphsFill12_2,Look1_66GraphsFill13_1,Look1_66GraphsFill13_2,Look1_66GraphsFill14_1,Look1_66GraphsFill14_2,Look1_66GraphsFill15_1,Look1_66GraphsFill15_2,Look1_66GraphsFill16_1,Look1_66GraphsFill16_2,Look1_66GraphsFill17_1,Look1_66GraphsFill17_2,Look1_66GraphsFill18_1,Look1_66GraphsFill18_2,Look1_66GraphsFill19_1,Look1_66GraphsFill19_2,Look1_66GraphsFill20_1,Look1_66GraphsFill20_2,Look1_70GraphsFill1_1,Look1_70GraphsFill1_2,Look1_70GraphsFill2_1,Look1_70GraphsFill2_2,Look1_70GraphsFill3_1,Look1_70GraphsFill3_2,Look1_70GraphsFill4_1,Look1_70GraphsFill4_2,Look1_70GraphsFill5_1,Look1_70GraphsFill5_2,Look1_70GraphsFill6_1,Look1_70GraphsFill6_2,Look1_70GraphsFill7_1,Look1_70GraphsFill7_2,Look1_70GraphsFill8_1,Look1_70GraphsFill8_2,Look1_70GraphsFill9_1,Look1_70GraphsFill9_2,Look1_70GraphsFill10_1,Look1_70GraphsFill10_2,Look1_70GraphsFill11_1,Look1_70GraphsFill11_2,Look1_70GraphsFill12_1,Look1_70GraphsFill12_2,Look1_70GraphsFill13_1,Look1_70GraphsFill13_2,Look1_70GraphsFill14_1,Look1_70GraphsFill14_2,Look1_70GraphsFill15_1,Look1_70GraphsFill15_2,Look1_70GraphsFill16_1,Look1_70GraphsFill16_2,Look1_70GraphsFill17_1,Look1_70GraphsFill17_2,Look1_70GraphsFill18_1,Look1_70GraphsFill18_2,Look1_70GraphsFill19_1,Look1_70GraphsFill19_2,Look1_70GraphsFill20_1,Look1_70GraphsFill20_2,Cancer,Disease,Magazine,Newspaper,Age,Gender,Gender_4_TEXT,Race,Race_8_TEXT,English,Educate,Educate_9_TEXT,QText
6/14/22 20:55,6/14/22 21:38,IP Address,104.56.26.138,100,2555,TRUE,6/14/22 21:38,R_129e5oTAxMqThfg,,,,,30.5977,-88.1917,anonymous,EN,0.800000012,Firefox,101,Windows NT 10.0,1920x1080,Yes,Yes,On,grid,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,25,20,They are equal,Nopsorian,24,Prefer not to say,,Black or African American,,Yes,Bachelor’s degree,,"Of these two graphs highlighted in blue, click on <strong>1</strong> graph with both the biggest change and the highest average power."
